,text,pos,imageIds,timestamp,misspellings,news_company_found,language,num_emoji,num_hashtags,profane,retweet,label
14041,"[460, 23, 5, 4040, 16, 715, 90, 1516, 1172, 1253]",NN NN NN NNS VBP JJ NN NN NN VBD,malaysia_fake_15,1395229746,2,0,th,0,0,0,1,0
14042,"[25, 1828, 4041, 4042, 23, 1152, 137]",NN RB VBD JJ NN JJ NN,malaysia_fake_26,1395114773,1,0,id,0,0,0,0,0
14043,"[8817, 3608, 277, 23, 765, 485, 8818, 118]",NN NN NN JJ NN NN VBN IN,malaysia_fake_27,1395414493,1,0,id,0,0,0,0,0
14044,"[348, 8819, 67, 2428, 89, 8820, 23, 8821]",JJ NN NN VBG PRP JJ NNS NN,malaysia_fake_21,1395228198,2,0,de,0,0,0,1,0
14045,"[23, 8822, 8823, 1517, 8824, 3910, 46]",NN NN CD NN NN VBD NN,malaysia_fake_29,1395302336,3,0,en,0,0,0,0,0
14046,"[414, 419, 540, 23]",NNS VBP JJ NN,malaysia_fake_21,1395135188,1,0,nl,0,0,0,0,0
14047,"[189, 300, 1447, 22, 8825, 58, 424, 74, 32, 160, 23]",NNS VBP VB JJ VBG JJ NN NN VBD NN NN,malaysia_fake_18,1395140409,3,0,fr,0,0,0,1,0
14048,"[303, 8826, 486, 318, 23, 2104, 344, 4026, 8827, 55, 52, 354, 109]",NNS NN NN VBZ RBS JJ VBP JJ RB VBP CD RB VB,malaysia_fake_21,1395681160,1,0,id,0,0,0,0,0
14049,"[1664, 8828, 1790, 1273, 344, 206, 90, 2117, 23]",NN NN NN NNS VBP VBG NN NNS NN,malaysia_fake_18,1395215420,1,0,id,0,0,0,0,0
14050,"[65, 741, 23, 1171, 8829]",JJ NN NN VBN NN,malaysia_fake_15,1395681304,1,0,es,0,0,0,0,0
14051,"[1509, 7, 2839, 160, 23, 168, 523]",VBN NN CD NN NN JJ NN,malaysia_fake_15,1395231446,1,0,es,0,0,0,0,0
14052,"[4029, 8830, 466, 23, 761, 167, 55]",VBG NN NN NN MD NN VB,malaysia_fake_18,1395193890,2,0,en,0,0,0,0,0
14053,"[1250, 2840, 5, 2841, 32, 23, 1375]",NN VBG NN NNS VBD RB JJ,malaysia_fake_15,1395143565,4,0,id,0,0,0,1,0
14054,"[1255, 46, 221, 206, 90, 23]",VB NN MD VB NN NN,malaysia_fake_15,1395306315,1,0,en,0,0,0,0,0
14055,"[1242, 3, 8831, 12, 322, 168, 90, 23, 525]",VB JJ NN IN NN JJ NN NN VBD,malaysia_fake_04,1395648184,1,0,el,0,0,0,0,0
14056,"[2172, 540, 23, 294]",RB JJ NN NN,malaysia_fake_09,1394299844,2,0,en,0,1,0,0,0
14057,"[125, 23]",VBG NN,malaysia_fake_28,1395627879,1,0,en,0,0,0,0,0
14058,"[1869, 5, 7, 32, 581, 46, 1173, 1373, 23]",NN NN NN VBD JJ NN NN VBD NN,malaysia_fake_15,1395327032,2,0,id,0,0,0,1,0
14059,"[8832, 8833, 8834, 1072, 23]",NN NN JJ NN NN,malaysia_fake_21,1395237735,3,0,tl,0,0,0,0,0
14060,"[8835, 2554, 1274, 8836, 265, 140, 23]",JJ NN JJ NN VB NN NN,malaysia_fake_28,1397287520,2,0,id,0,0,0,0,0
14061,"[365, 589, 424, 74, 8837, 741, 23]",JJ IN NN NN VBD NN NN,malaysia_fake_18,1395144446,1,0,sv,0,0,0,0,0
14062,"[1255, 46, 206, 23]",VB NN VBG NN,malaysia_fake_15,1395306128,1,0,en,0,0,0,0,0
14063,"[25, 424, 74, 8838, 8839, 8840, 8841, 23]",NN NN NN NN NN NN NN NN,malaysia_fake_18,1395113332,3,0,en,0,0,0,0,0
14064,"[62, 121, 1696, 23, 1316, 4002, 1074, 256]",JJ NNS VBD RB VBN JJ NNS VBP,malaysia_fake_04,1394802797,2,0,en,0,0,0,0,0
14065,"[23, 4043, 8842, 8843, 572, 1229, 4039, 840, 1308, 160, 581]",NN NN NN VBZ JJ NN JJ NN NN NN NN,malaysia_fake_15,1395236642,1,0,en,0,0,0,0,0
14066,"[1250, 2840, 5, 2841, 32, 23, 1375]",NN VBG NN NNS VBD RB JJ,malaysia_fake_15,1395127748,4,0,id,0,0,0,1,0
14067,"[1375, 23]",NN NN,malaysia_fake_15,1395194190,2,0,hr,0,0,0,0,0
14068,"[424, 74, 32, 23, 277]",NN NN VBD CD NN,malaysia_fake_18,1395156666,1,0,no,0,0,0,0,0
14069,"[8844, 23, 32, 2838, 359, 1732, 4044, 69, 8845, 8846, 62, 8847]",NN NN VBD RB VBN NN VBG NN NN VBD JJ NN,malaysia_fake_09,1394302060,5,0,id,0,4,0,0,0
14070,"[177, 3243, 8848, 897, 8849, 1086, 160, 23]",NN VBG NN NN JJ NN NN NN,malaysia_fake_28,1395164795,3,0,id,0,0,0,0,0
14071,"[8850, 2842, 581, 4045, 2734, 572, 2191, 160, 23]",NN NN NN VBZ CD JJ NNS NN NN,malaysia_fake_18,1396002609,2,0,es,0,1,0,0,0
14072,"[327, 2678, 327, 23, 8851, 8852]",NNS NN VBZ VBP JJ NNS,malaysia_fake_16,1394422259,1,0,en,0,0,0,0,0
14073,"[12, 3888, 137, 23, 2094, 8853, 8854, 793, 81, 865, 1515, 8855, 8856, 2912, 8857, 1266, 477, 756, 1315, 76, 3620, 2056, 168, 2257, 90, 459, 2807, 1515, 2786, 109, 8858, 2056, 90, 280]",IN NN NN NN VBN CD JJ NNS RB IN JJ JJ NN NN IN NN NN VBD JJ NN JJ NN JJ NNS NN VBN NN JJ NNS VBP JJ NN NN VBD,malaysia_fake_28,1394319280,1,1,zh-cn,0,0,0,0,0
14074,"[23, 3683, 8859, 574, 4030]",NN NN VBD IN JJ,malaysia_fake_15,1395323198,1,0,en,0,0,0,0,0
14075,"[424, 74, 32, 23, 388, 121, 585, 326, 780]",NN NN VBD RB VBG NNS NN VBD NN,malaysia_fake_18,1395134722,1,0,es,0,0,0,0,0
14076,"[2842, 581, 4045, 2734, 572, 2191, 160, 23, 1697]",NN NN VBZ CD JJ NNS NN NN NNS,malaysia_fake_18,1395936375,2,0,es,0,1,0,0,0
14077,"[424, 74, 204, 32, 23, 424, 74]",NN NN VBD VBN IN NN NN,malaysia_fake_28,1395183908,1,0,es,0,2,0,0,0
14078,"[8860, 597, 23, 90, 1409, 1122, 332, 52, 342]",JJ NN NN NN RB JJ VBP CD NN,malaysia_fake_13,1395692784,1,0,en,0,0,0,0,0
14079,"[206, 168, 321, 160, 23, 397, 167, 581, 3607, 22, 23]",VBG JJ NNS NN NN JJ NN JJ NN NN NN,malaysia_fake_15,1395235136,2,0,ar,0,1,0,0,0
14080,"[1606, 16, 715, 90, 1516, 523, 1373, 160, 23, 4046, 4047, 4048, 4049]",JJ NN JJ NN NN NN VBD NN NN RB VBD NNS NN,malaysia_fake_15,1395201164,3,0,th,0,1,0,0,0
14081,"[460, 23, 5, 4040, 16, 715, 90, 1516, 1172, 1253]",NN NN NN NNS VBP JJ NN NN NN VBD,malaysia_fake_15,1395213139,2,0,th,0,0,0,1,0
14082,"[125, 23]",VBG NN,malaysia_fake_28,1395542920,1,0,en,0,0,0,0,0
14083,"[865, 2077, 327, 2836, 1254, 339, 321, 2027, 160, 23]",JJ NNS VBZ NN NNS NN NNS RB NN NN,malaysia_fake_16,1394380820,1,0,th,0,0,0,0,0
14084,"[46, 658, 2268, 1678, 865, 183, 51, 1079, 8861, 23]",NN VBG JJ VBN IN VBG RB VBN JJ NN,malaysia_fake_16,1394379328,1,0,th,0,0,0,0,0
14085,"[1606, 16, 1173, 1516, 1172, 1426, 206, 160, 23]",JJ NN NN NN NN VBN VBG NN NN,malaysia_fake_15,1395212644,1,0,th,0,0,0,0,0
14086,"[4050, 1852, 23, 1696, 339, 32, 1246, 4051, 4052, 2792]",NN NN NN VBD NN VBD JJ NNS VBD NN,malaysia_fake_04,1394892427,1,0,tr,0,0,0,0,0
14087,"[1433, 1648, 8862, 2143, 615, 901, 469, 892, 8863, 80, 989, 8864, 23, 8865, 892, 72, 8866]",NN NN NN CD VBZ CD NNS CD JJ CD NNS RB VBP JJ CD NN NN,malaysia_fake_27,1394296925,4,0,en,0,0,0,0,0
14088,"[160, 23, 32, 8867, 8868, 322, 1508, 8869, 1000, 12]",NN NN VBD NNS JJ NN NNS VBP NN IN,malaysia_fake_04,1395601793,1,0,de,0,0,0,0,0
14089,"[8870, 256, 8871, 571, 59, 322, 16, 160, 23, 294]",RB VB NNS JJR JJ NN NN NN NN NN,malaysia_fake_02,1394410458,2,0,id,0,1,0,0,0
14090,"[8872, 398, 2510, 8873, 398, 2843, 23, 7, 2843, 23, 2510, 398, 8874, 8875, 8876, 8877, 8878]",NN NN NN NN NN NN NN NN NN NN NN NN VBZ CD JJ NN CD,malaysia_fake_01,1394556117,4,0,en,0,0,0,0,0
14091,"[709, 8879, 160, 23, 710, 739, 1453, 8880]",JJ NNS NN NNS VBP JJ NNS VBP,malaysia_fake_12,1395131003,1,0,fr,0,1,0,0,0
14092,"[2172, 540, 1034, 23, 1789]",RB JJ NNS VBP NNS,malaysia_fake_09,1394449419,1,0,id,0,0,0,0,0
14093,"[189, 300, 1447, 22, 22, 58, 424, 74, 32, 160, 23]",NNS VBP VB JJ RB JJ NN NN VBD NN NN,malaysia_fake_18,1395151198,2,0,fr,0,0,0,1,0
14094,"[4050, 1852, 23, 1696, 339, 32, 1246, 4051, 4052, 2792]",NN NN NN VBD NN VBD JJ NNS VBD NN,malaysia_fake_04,1394884542,1,0,tr,0,0,0,0,0
14095,"[976, 1277, 8881, 131, 217, 8882, 168, 160, 23, 976, 8883]",NN NN CD NN JJ NNS JJ NN NN NN NN,malaysia_fake_20,1394927053,2,0,en,0,0,0,0,0
14096,"[1509, 1517, 23, 2843, 741, 1515, 455]",VBN NN NN IN NN JJ NNS,malaysia_fake_16,1394477777,2,0,es,0,0,0,0,0
14097,"[206, 168, 321, 160, 23, 397, 1560, 1410, 581, 111, 1938, 890]",VBG JJ NNS NN NN RB VBD PRP NN NNS NN VBZ,malaysia_fake_15,1395254577,1,0,ar,0,0,0,0,0
14098,"[95, 8884, 137, 23, 1232, 294]",NN NN NN NN RB VBD,malaysia_fake_09,1394334332,2,0,en,0,1,0,0,0
14099,"[581, 46, 90, 1516, 1172, 1510, 23, 8885]",JJ NN NN NN NN RB VBZ NNS,malaysia_fake_15,1395320892,2,0,th,0,1,0,0,0
14100,"[1250, 1576, 5, 1250, 2840, 5, 2841, 32, 23, 1375]",JJ NN NN NN VBG NN NNS VBD RB JJ,malaysia_fake_15,1395127865,4,0,id,0,0,0,1,0
14101,"[447, 32, 23, 1375]",VBZ VBN NNS NNS,malaysia_fake_15,1395156652,2,0,tl,0,0,0,0,0
14102,"[1375, 23]",NN NN,malaysia_fake_15,1395114792,2,0,tl,0,0,0,0,0
14103,"[4053, 504, 62, 23, 2181, 2171, 4054]",NNS VBP JJ NNS VBP JJ NNS,malaysia_fake_11,1395157488,2,0,en,0,0,0,0,0
14104,"[4053, 504, 62, 23, 2181, 2171, 4054]",NNS VBP JJ NNS VBP JJ NNS,malaysia_fake_11,1395170939,2,0,en,0,0,0,0,0
14105,"[1247, 8886, 1000, 946, 90, 23, 8887, 8888, 322]",VBG NN NN NN NN NN VBZ NNS NN,malaysia_fake_11,1394809296,1,0,da,0,0,0,0,0
14106,"[2242, 244, 2591, 569, 23, 160, 863]",VBN MD VB VBD JJ NN NN,malaysia_fake_16,1394423665,1,0,th,0,0,0,0,0
14107,"[865, 1098, 327, 2836, 1254, 339, 321, 2027, 160, 23]",NN VBZ NNS NN NNS NN NNS RB NN NN,malaysia_fake_16,1394377225,1,0,th,0,0,0,0,0
14108,"[1515, 4032, 32, 2268, 4033, 507, 544, 4034, 113, 865, 1510, 23, 4035, 2062, 4036, 177]",JJ NNS VBD JJ CD JJ JJ NN NN NN RB JJ NN VBG NN NN,malaysia_fake_16,1394375575,2,0,th,0,0,0,0,0
14109,"[8889, 521, 62, 8890, 322, 3391, 32, 23, 8891, 419, 1944, 8892, 39, 8893, 1671, 547]",NNS VBD JJ NNS VBP VBG VBN JJ NNS VBP NN VBG NNS VBG NN VBG,malaysia_fake_12,1395101993,1,0,th,0,0,0,0,0
14110,"[424, 74, 842, 32, 206, 168, 90]",NN NN VBZ VBN VBG JJ NN,malaysia_fake_18,1395139854,0,0,en,0,0,0,0,0
14111,"[46, 8894, 90, 4043, 244, 181, 1649, 160, 23]",NN JJ NN NN MD JJ NN NN NN,malaysia_fake_15,1395270901,1,0,es,0,0,0,0,0
14112,"[7, 32, 581, 46, 1173, 1373, 23]",NN VBD JJ NN NN VBD NN,malaysia_fake_15,1395196147,1,0,id,0,0,0,0,0
14113,"[3426, 1651, 737, 4055, 160, 23, 8895, 8896]",NNS VBG JJ NNS NN NN NN NN,malaysia_fake_07,1396192077,2,0,es,0,1,0,0,0
14114,"[23, 8897, 1842, 847, 2839, 1172, 952, 2162, 4056, 8898, 114, 779, 3883, 1818, 8899, 8900]",NN NNS JJ VBP CD JJS IN NNS VBP NNS VBP JJ NNS VBP NNS VBP,malaysia_fake_15,1395134227,5,0,en,0,0,0,0,0
14115,"[1254, 8901, 23, 23, 8902, 8903]",NNS VBP JJ RBS JJ NNS,malaysia_fake_16,1394383477,3,0,en,0,3,0,0,0
14116,"[5, 447, 32, 23, 1375, 12]",NN VBZ VBN RB JJ IN,malaysia_fake_15,1395131524,3,0,id,0,0,0,1,0
14117,"[160, 23, 424, 74, 842, 32, 168, 90]",NN NN NN NN VBZ VBN JJ NN,malaysia_fake_18,1395176197,1,0,es,0,0,0,0,0
14118,"[944, 32, 23, 31]",JJ VBD NNS IN,malaysia_fake_09,1394379797,1,0,en,1,0,0,0,0
14119,"[1828, 4041, 4042, 23, 1152, 137]",RB JJ NN NN JJ NN,malaysia_fake_26,1395154194,1,0,id,0,0,0,0,0
14120,"[182, 280, 23, 207, 8904]",NN VBD JJ JJ NN,malaysia_fake_28,1395523927,2,0,en,0,0,0,0,0
14121,"[95, 1314, 23, 32, 22, 22, 294]",NN VBZ NN VBD RB JJ NN,malaysia_fake_09,1394340709,3,0,id,0,1,0,0,0
14122,"[23, 5]",NN NN,malaysia_fake_15,1395710154,2,0,de,0,0,0,1,0
14123,"[3919, 2750, 1654, 339, 321, 23, 90, 74, 32, 682, 356, 8905]",CD NNS VBG NN NNS VBP NN NN VBD RB JJ NN,malaysia_fake_18,1395143055,3,0,es,0,0,0,0,0
14124,"[8906, 710, 46, 90, 176, 168, 523, 244, 23, 8907]",JJ NN NN NN VBG JJ NN MD VB NNS,malaysia_fake_15,1395202051,3,0,es,0,1,0,0,0
14125,"[710, 46, 90, 176, 523, 1174, 244, 23]",JJ NN NN VBG NN NN MD VB,malaysia_fake_15,1395284083,2,0,es,0,1,0,1,0
14126,"[771, 46, 90, 176, 168, 523, 244, 459, 23]",NN NN NN VBG JJ NN MD VB NN,malaysia_fake_15,1395273474,1,0,es,0,0,0,0,0
14127,"[771, 46, 1173, 244, 23]",NN NN NN MD VB,malaysia_fake_15,1395332850,1,0,es,0,0,0,0,0
14128,"[46, 90, 176, 523, 1174, 244, 23, 12]",NN NN VBG NN NN MD VB IN,malaysia_fake_15,1395235057,2,0,es,0,2,0,1,0
14129,"[344, 46, 90, 176, 523, 1174, 244, 23]",VB NN NN VBG NN NN MD VB,malaysia_fake_15,1395238113,2,0,es,0,1,0,0,0
14130,"[344, 46, 90, 176, 523, 1174, 244, 23]",VB NN NN VBG NN NN MD VB,malaysia_fake_15,1395248228,2,0,es,0,1,0,0,0
14131,"[710, 46, 90, 176, 168, 523, 244, 23, 12, 5]",JJ NN NN VBG JJ NN MD VB IN NN,malaysia_fake_15,1395284422,2,0,es,0,0,0,1,0
14132,"[344, 46, 90, 176, 168, 523, 244, 23]",VB NN NN VBG JJ NN MD VB,malaysia_fake_15,1395207195,1,0,es,0,0,0,0,0
14133,"[8908, 710, 46, 90, 176, 523, 1174, 244, 23]",NN NN NN NN VBG NN NN MD VB,malaysia_fake_15,1395332811,2,0,es,0,2,0,0,0
14134,"[46, 90, 176, 168, 523, 244, 23]",NN NN VBG JJ NN MD VB,malaysia_fake_15,1395537626,1,0,es,0,2,0,0,0
14135,"[344, 46, 90, 176, 168, 523, 244, 23]",VB NN NN VBG JJ NN MD VB,malaysia_fake_15,1395220991,1,0,es,0,0,0,0,0
14136,"[8909, 771, 46, 90, 176, 168, 523, 244, 23, 662, 5]",NN NN NN NN VBG JJ NN MD VB NN NN,malaysia_fake_15,1395257951,3,0,es,0,1,0,1,0
14137,"[344, 46, 90, 176, 523, 1174, 244, 23]",VB NN NN VBG NN NN MD VB,malaysia_fake_15,1395242841,2,0,es,0,2,0,0,0
14138,"[344, 46, 90, 244, 23]",VB NN NN MD VB,malaysia_fake_15,1395284887,1,0,es,0,1,0,0,0
14139,"[771, 46, 90, 176, 523, 1174, 244, 23]",NN NN NN VBG NN NN MD VB,malaysia_fake_15,1395258112,2,0,es,0,2,0,0,0
14140,"[771, 46, 90, 176, 523, 1174, 244, 23, 12, 682, 356, 8910]",NN NN NN VBG NN NN MD VB IN JJ NN NN,malaysia_fake_15,1395228227,4,0,es,0,1,0,1,0
14141,"[344, 46, 90, 176, 523, 1174, 244, 23]",VB NN NN VBG NN NN MD VB,malaysia_fake_15,1395238599,2,0,es,0,1,0,0,0
14142,"[710, 46, 90, 176, 168, 523, 244, 23, 8911]",JJ NN NN VBG JJ NN MD VB NN,malaysia_fake_15,1395232238,2,0,es,0,1,0,0,0
14143,"[344, 46, 90, 176, 523, 1174, 244, 23]",VB NN NN VBG NN NN MD VB,malaysia_fake_15,1395235383,2,0,es,0,2,0,0,0
14144,"[710, 46, 90, 176, 168, 523, 244, 23]",JJ NN NN VBG JJ NN MD VB,malaysia_fake_15,1395201981,1,0,es,0,0,0,0,0
14145,"[710, 46, 90, 176, 168, 523, 244, 23, 12, 5]",JJ NN NN VBG JJ NN MD VB IN NN,malaysia_fake_15,1395285451,2,0,es,0,0,0,1,0
14146,"[771, 46, 90, 176, 168, 523, 244, 23, 682, 356, 8912, 682, 356, 8913, 22]",NN NN NN VBG JJ NN MD VB JJ NN CD NN NN NN NN,malaysia_fake_15,1395216788,5,0,es,0,0,0,0,0
14147,"[8914, 5, 206, 1173, 339, 321, 23]",CD NN VBG NN NN NNS NN,malaysia_fake_19,1395126651,2,0,en,0,0,0,1,0
14148,"[206, 1173, 339, 321, 23]",VBG NN NN NNS NN,malaysia_fake_19,1395125073,1,0,en,0,0,0,0,0
14149,"[813, 206, 339, 90, 23, 8915, 344]",JJ VBG NN NN NN NNS VBP,malaysia_fake_11,1396153724,1,0,en,0,0,0,0,0
14150,"[206, 339, 321, 23]",VBG NN NNS NN,malaysia_fake_15,1395207940,1,0,en,0,0,0,0,0
14151,"[2842, 1652, 840, 1358, 3432, 176, 1229, 523, 8916, 8917, 206, 339, 1433, 23]",NN NN NN NNS JJ VBG NN NN NN IN VBG NN NN NN,malaysia_fake_28,1395208237,2,0,en,0,0,0,0,0
14152,"[339, 321, 160, 23, 206, 90, 32, 1244, 787, 322, 1340]",NN NNS NN NN VBG NN VBD VBG JJ NN NNS,malaysia_fake_11,1395620189,1,0,en,0,0,0,0,0
14153,"[8918, 206, 1173, 339, 321, 23]",VBG VBG NN NN NNS NN,malaysia_fake_17,1394510509,2,0,en,0,0,0,0,0
14154,"[424, 74, 1273, 32, 206, 339, 321, 160, 23]",NN NN NNS VBN VBG NN NNS NN NN,malaysia_fake_18,1395145465,1,0,en,0,0,0,0,0
14155,"[8919, 976, 1277, 8920, 206, 339, 321, 23, 1229, 525, 574, 976, 8921]",CD JJ NN NN VBG NN NNS VBP NN VBD IN NN NN,malaysia_fake_20,1395110051,1,0,id,3,0,0,0,0
14156,"[137, 339, 321, 23, 32]",NN NN NNS NN VBD,malaysia_fake_11,1395913713,1,0,en,0,0,0,0,0
14157,"[137, 339, 321, 23, 32]",NN NN NNS NN VBD,malaysia_fake_11,1395913532,1,0,en,0,0,0,0,0
14158,"[1242, 3, 322, 1940, 1273, 339, 90, 23, 525, 2593]",VB JJ NN NN VBZ RBS JJ NN VBD NN,malaysia_fake_04,1395222964,2,0,en,0,2,0,0,0
14159,"[1242, 339, 160, 23, 32, 322, 2049, 8922, 1940]",NN NN NN NN VBD RB JJ NNS NN,malaysia_fake_11,1395383150,1,0,en,0,0,0,0,0
14160,"[1242, 3, 322, 1940, 1273, 339, 90, 23, 525]",VB JJ NN NN VBZ RBS JJ NN VBD,malaysia_fake_04,1394786129,1,0,en,0,0,0,0,0
14161,"[339, 90, 23, 741, 517, 1517, 8923]",NN NN NN NN VBZ NNS VBD,malaysia_fake_16,1394427524,1,0,en,0,0,0,0,0
14162,"[579, 8924, 8925, 80, 22, 2684, 3855, 8926, 901, 719, 5, 206, 1173, 339, 321, 23]",CD CD CD CD JJ CD CD CD CD NN NN VBG NN NN NNS NN,malaysia_fake_19,1395131501,3,0,en,0,0,0,1,0
14163,"[1146, 8927, 8928, 339, 160, 23, 1510, 32, 865]",NN NN NN NN NN NN RB VBD NNS,malaysia_fake_16,1394423413,1,0,en,0,0,0,0,0
14164,"[1008, 168, 220, 1467, 160, 23, 512, 55, 213, 2636, 757, 129]",JJ JJ NN VBD NN NN VBD VBP NN VBN NN NN,malaysia_fake_28,1395220516,2,0,id,0,0,0,0,0
14165,"[339, 321, 23, 90]",NN NNS VBP NN,malaysia_fake_15,1395204410,1,0,es,1,0,0,0,0
14166,"[339, 321, 160, 23, 318, 1084, 474, 3531, 737, 4055]",NN NNS NN NN VBZ JJ JJ NN JJ NNS,malaysia_fake_16,1394479471,1,0,en,0,0,0,0,0
14167,"[581, 46, 1510, 339, 8929, 23, 3877, 523]",JJ NN RB VBD JJ JJ NN NN,malaysia_fake_15,1395298166,2,0,en,0,0,0,0,0
14168,"[348, 1738, 339, 321, 23, 452, 2727, 459, 4057, 4058, 55, 52, 109]",JJ NN NN NNS FW NN NN VBD NN RB VBP CD NN,malaysia_fake_21,1395477952,3,0,th,0,0,0,0,0
14169,"[1005, 52, 1034, 168, 321, 160, 23, 8930, 478, 325, 161, 385]",RB CD NNS JJ NNS NN NN VBD NN MD RB VB,malaysia_fake_21,1395381140,1,0,es,0,0,0,0,0
14170,"[339, 321, 160, 23, 1146, 32, 970, 3908, 80, 2915, 1034]",NN NNS NN NN NN VBD VBD RB CD JJ NNS,malaysia_fake_16,1394444794,1,0,id,0,0,0,0,0
14171,"[4059, 1671, 1869, 1310, 322, 1000, 339, 23, 90, 32, 976, 1277, 1034, 1501]",NN NN NN NN NN NN NN NN NN VBD RB JJ NNS VBP,malaysia_fake_04,1394787255,2,0,en,0,0,0,0,0
14172,"[1517, 32, 270, 2242, 912, 339, 321, 23]",NN VBD NN VBN NN NN NNS NN,malaysia_fake_16,1394438220,1,0,id,0,0,0,0,0
14173,"[4059, 1671, 1869, 1310, 322, 1000, 339, 23, 90, 32, 976, 1277, 1034, 1501]",NN NN NN NN NN NN NN NN NN VBD RB JJ NNS VBP,malaysia_fake_04,1394789703,2,0,en,0,0,0,0,0
14174,"[339, 321, 1738, 989, 379, 2120, 2869, 8931, 80, 3465, 286, 23]",NN NNS NN NNS RB JJ NN JJ CD NNS RB VBP,malaysia_fake_21,1395661115,1,0,en,0,0,0,0,0
14175,"[23, 90, 32, 976, 1277, 1034, 1501]",NN NN VBD RB JJ NNS VBP,malaysia_fake_04,1394766693,1,0,en,0,0,0,0,0
14176,"[1509, 2046, 339, 321, 160, 23, 176, 168, 523]",VBN VBG NN NNS NN NN VBG JJ NN,malaysia_fake_15,1395270138,1,0,es,0,0,0,0,0
14177,"[248, 1515, 3884, 221, 32, 2740, 339, 321, 160, 23]",VBG JJ NNS MD VB NN NN NNS NN NN,malaysia_fake_16,1394374750,1,0,en,0,0,0,0,0
14178,"[23, 32, 270, 8932, 339, 865, 1079, 22, 8933, 95, 294]",NN VBD NN NN NN NN VBD NNS RB VBP NNS,malaysia_fake_28,1394335724,4,0,en,0,1,0,0,0
14179,"[1362, 1517, 339, 321, 160, 23, 23, 7, 8934, 8935]",NN NN NN NNS NN NN NN NN IN NN,malaysia_fake_16,1394403592,3,0,en,0,1,0,0,0
14180,"[1622, 976, 1277, 339, 321, 160, 23]",NN NN NN NN NNS NN NN,malaysia_fake_15,1395607018,1,0,es,0,0,0,0,0
14181,"[762, 74, 344, 339, 321, 160, 23, 685, 8936]",JJ VB VBP JJ NNS NN NN NN NN,malaysia_fake_18,1395178122,2,0,en,0,0,0,0,0
14182,"[109, 485, 1594, 1338, 339, 321, 160, 23]",VB NN JJ NN NN NNS NN NN,malaysia_fake_14,1395313560,1,0,fr,0,0,0,0,0
14183,"[348, 1738, 339, 321, 23, 452, 2727, 459, 4057, 4058, 55, 52, 109]",JJ NN NN NNS FW NN NN VBD NN RB VBP CD NN,malaysia_fake_21,1395250816,3,0,th,0,0,0,0,0
14184,"[16, 139, 1515, 741, 1498, 328, 221, 1517, 339, 321, 90, 23]",NN VBN JJ NN NN NNS MD VB NN NNS NN NN,malaysia_fake_16,1394400063,1,0,en,0,0,0,0,0
14185,"[424, 74, 842, 221, 32, 23]",NN IN NNS MD VB NN,malaysia_fake_18,1395164850,1,0,en,0,0,0,0,0
14186,"[225, 109, 5, 1829, 424, 74, 204, 32, 23, 4031]",NN VBP NN JJ NN NN VBD VBN NNS VB,malaysia_fake_28,1395181668,3,0,en,0,1,0,1,0
14187,"[424, 74, 326, 32, 206, 168, 90, 607, 521]",NN NN VBD VBN VBG JJ NN RB VBD,malaysia_fake_18,1395095846,0,0,en,0,0,0,0,0
14188,"[424, 74, 424, 74, 318, 2837, 185, 160, 23, 1589]",NN VB NN NN VBZ NN VBN NN NN NN,malaysia_fake_18,1395135006,1,0,en,0,0,0,0,0
14189,"[424, 74, 842, 221, 32, 206, 168, 90, 313]",NN IN NNS MD VB VBG JJ NN NN,malaysia_fake_18,1395133919,0,0,en,0,0,0,0,0
14190,"[424, 74, 842, 32, 206, 168, 90]",NN NN VBZ VBN VBG JJ NN,malaysia_fake_18,1395093504,0,0,en,0,0,0,0,0
14191,"[424, 74, 842, 221, 32, 23]",NN IN NNS MD VB NN,malaysia_fake_18,1395162471,1,0,en,0,0,0,0,0
14192,"[424, 74, 221, 32, 206, 168, 90, 3839]",NN NN MD VB VBG JJ NN NN,malaysia_fake_18,1395163011,0,0,en,0,1,0,0,0
14193,"[572, 4060, 424, 74, 32, 206, 168, 90, 79]",JJ NN NN NN VBD VBG JJ NN NN,malaysia_fake_18,1395131091,0,0,en,0,0,0,1,0
14194,"[572, 4060, 424, 74, 32, 206, 168, 90, 79]",JJ NN NN NN VBD VBG JJ NN NN,malaysia_fake_18,1395086432,0,0,en,0,0,0,1,0
14195,"[424, 74, 424, 74, 318, 2837, 185, 160, 23, 1589]",NN VB NN NN VBZ NN VBN NN NN NN,malaysia_fake_18,1395134784,1,0,en,0,0,0,0,0
14196,"[424, 74, 221, 32, 206, 168, 90]",NN NN MD VB VBG JJ NN,malaysia_fake_18,1395162991,0,0,en,0,0,0,0,0
14197,"[726, 87, 424, 74, 842, 32, 206, 168, 90]",NN NN NN VB NNS VBN VBG JJ NN,malaysia_fake_18,1395089768,0,0,en,0,0,0,0,0
14198,"[8937, 165, 8938, 5, 424, 74, 842, 32, 206, 168, 90]",NNS JJ NN NN NN NN VBZ VBN VBG JJ NN,malaysia_fake_18,1395091964,1,0,en,0,0,0,1,0
14199,"[424, 74, 1273, 221, 32, 160, 23, 124, 77]",NN NN NNS MD VB NN NN NN NN,malaysia_fake_18,1395177728,1,0,en,0,0,0,0,0
